id,ürün fiyatı
174,41.013844
175,27.434061
176,27.413534
177,21.256277
178,21.394846
179,25.575201
180,45.749687
181,20.169205
182,14.444178
183,14.292269
184,21.403616
185,8.86033
186,27.172039
187,10.850886
188,9.717848
189,7.746203
190,2.3182974
191,4.3691254
192,10.30763
193,4.9529796
194,6.7656846
195,37.903507
196,15.494397
197,12.65419
198,22.053484
199,21.421625
200,10.479697
201,37.858074
202,25.070717
203,46.8477
204,53.7175
205,26.300299
206,43.187595
207,50.11619
208,38.55822
209,43.124832
210,12.434264
211,50.29378
212,89.43829
213,51.679905
214,12.859625
215,18.318651
216,18.267313
217,22.219772
218,14.559603
219,15.68031
220,19.21918
221,23.583462
222,14.0829525
223,17.01497
224,9.25293
225,9.468161
226,28.687328
227,26.606846
228,12.7124195
229,16.27259
230,16.054409
231,13.843205
232,49.048603
233,49.250416
234,55.345722
235,55.502422
236,66.48726
237,109.60333
238,35.590546
239,40.7897
240,20.970318
241,40.66787
242,17.430397
243,18.308086
244,44.001743
245,34.897118
246,70.01785
247,12.781222
248,36.702614
249,29.594019
250,29.442278
251,27.322664
252,14.888029
253,38.295067
254,24.432478
255,23.888302
256,19.552214
257,19.749514
258,25.700827
259,45.94235
260,22.901598
261,16.039923
262,14.045826
263,21.538307
264,9.451046
265,26.284548
266,8.820536
267,10.408906
268,8.152277
269,2.3617578
270,4.759882
271,11.403301
272,5.139148
273,4.475444
274,40.437504
275,16.800623
276,13.607155
277,24.33766
278,20.304216
279,11.768452
280,36.94537
281,28.808327
282,48.150986
283,59.409786
284,28.248404
285,40.429058
286,46.703922
287,39.30248
288,39.648888
289,13.90582
290,57.716305
291,79.67679
292,57.786556
293,14.281989
294,15.935476
295,20.178745
296,21.89149
297,14.702618
298,16.287235
299,21.038633
300,22.184917
301,14.429126
302,16.030169
303,8.662615
304,9.940364
305,26.86784
306,26.99618
307,12.923128
308,16.622082
309,17.107784
310,12.967756
311,44.638073
312,49.481884
313,53.73232
314,45.236214
315,59.760204
316,120.311
317,38.73293
318,35.74054
319,21.406464
320,40.59329
321,14.662785
322,20.356958
323,39.490067
324,41.695595
325,76.20816
326,14.805571
327,37.064236
328,31.195818
329,33.82529
330,28.170496
331,13.095751
332,40.971737
333,27.711897
334,26.545135
335,22.06901
336,22.323004
337,26.01136
338,43.31752
339,19.410967
340,16.985693
341,14.884969
342,21.817793
343,9.724762
344,27.106405
345,7.566238
346,9.246905
347,7.008597
348,2.270731
349,4.846311
350,10.880696
351,5.3105025
352,8.928034
353,42.494263
354,17.021412
355,12.184813
356,23.37468
357,24.491697
358,11.865543
359,40.033417
360,25.525183
361,45.505344
362,52.949986
363,28.168467
364,44.572346
365,50.395336
366,40.479965
367,42.753716
368,13.863785
369,47.783863
370,81.64908
371,63.09211
372,10.683058
373,19.313911
374,20.652067
375,25.076906
376,13.9218
377,17.575483
378,19.366137
379,21.879429
380,14.701307
381,17.184746
382,9.3629265
383,9.632297
384,30.4337
385,26.060255
386,13.338886
387,16.388138
388,16.607695
389,13.455492
390,46.129204
391,52.359272
392,51.65894
393,47.935173
394,58.18307
395,115.01517
396,36.168663
397,43.85053
398,21.295202
399,42.336536
400,14.073151
401,21.641047
402,39.38457
403,39.794933
404,79.16359
405,13.113895
406,39.1729
407,30.762386
408,34.23434
409,27.073385
410,13.487538
411,41.51514
412,26.567268
413,26.496046
414,20.07646
415,20.118855
416,24.22232
417,45.584377
418,21.54658
419,17.07095
420,15.640333
421,21.162107
422,9.8004875
423,26.004223
424,7.0910115
425,9.329767
426,8.219805
427,2.3529277
428,5.007746
429,11.390513
430,5.711067
431,6.8518662
432,42.00462
433,16.648481
434,11.67011
435,22.626883
436,21.282593
437,11.781288
438,38.294807
439,27.314302
440,50.775852
441,60.815693
442,27.130838
443,42.197357
444,50.311516
445,43.560238
446,44.100338
447,13.562011
448,50.964916
449,91.67414
450,52.948277
451,14.224018
452,16.467628
453,22.604952
454,24.703993
455,13.434839
456,17.04608
457,20.973791
458,24.0014
459,12.228956
460,14.859661
461,9.703098
462,10.14039
463,23.206915
464,28.153383
465,14.095526
466,17.860262
467,16.68758
468,13.684956
469,46.027622
470,46.573284
471,45.511642
472,56.532627
473,58.72807
474,138.21661
475,38.201862
476,35.589405
477,22.327536
478,42.14545
479,19.576944
480,18.402714
481,37.194386
482,41.286617
483,69.16313
484,14.941627
485,39.904037
486,28.196804
487,33.182507
488,28.565731
489,12.379965
490,45.016186
491,27.583296
492,28.195644
493,21.952536
494,21.208557
495,25.193628
496,38.84396
497,22.038805
498,18.887407
499,15.71152
500,21.848835
501,9.895139
502,23.95693
503,6.8650446
504,9.281656
505,7.7613597
506,2.6717157
507,6.3198924
508,11.652028
509,5.446486
510,7.657136
511,37.697292
512,15.581122
513,12.868455
514,21.50823
515,22.253822
516,10.702902
517,39.09233
518,24.681314
519,50.810566
520,52.964752
521,27.581991
522,38.95133
523,50.145023
524,39.179276
525,39.74027
526,12.377119
527,48.50941
528,99.47752
529,57.751198
530,12.687454
531,17.030281
532,19.682692
533,22.37905
534,13.673743
535,15.92044
536,20.520926
537,23.533464
538,14.616671
539,17.356213
540,9.90501
541,9.548459
542,25.981878
543,26.58221
544,13.942576
545,17.09269
546,16.744364
547,12.97355
548,48.73326
549,47.94804
550,51.558758
551,56.744095
552,50.944153
553,100.054924
554,37.86333
555,33.61226
556,22.751749
557,45.682484
558,16.690863
559,19.674517
560,36.839428
561,39.39582
562,79.34622
563,13.890005
564,38.698116
565,32.122494
566,30.511883
567,25.312563
568,12.657185
569,43.186398
570,24.276999
571,26.878595
572,22.089516
573,21.898796
574,23.701239
575,49.27469
576,23.240915
577,15.072746
578,15.128366
579,22.37834
580,10.536763
581,26.662378
582,7.2123055
583,10.438033
584,7.550978
585,2.4524775
586,5.652261
587,11.871944
588,5.5724463
589,8.02041
590,36.107
591,15.362586
592,12.091831
593,23.518354
594,22.83474
595,11.2452965
596,41.55157
597,26.829681
598,52.92373
599,50.270824
600,25.525908
601,36.18134
602,51.658936
603,43.230503
604,41.048325
605,11.501981
606,58.550617
607,83.17769
608,62.431744
609,13.661834
610,16.62583
611,21.411161
612,25.048864
613,12.901884
614,15.574753
615,22.238953
616,23.227493
617,14.282063
618,17.91236
619,9.74428
620,10.143726
621,29.951845
622,25.32872
623,13.142582
624,16.832909
625,15.740422
626,12.740774
627,48.758892
628,51.608067
629,51.903793
630,45.85291
631,58.46598
632,130.45853
633,38.26158
634,44.869022
635,21.062462
636,47.504475
637,18.62836
638,18.9766
639,35.64413
640,35.35687
641,75.22983
642,14.988129
643,38.091587
644,30.237564
645,31.18197
646,29.04794
647,13.679552
648,46.42468
649,26.327394
650,28.042112
651,21.332556
652,21.314451
653,23.81962
654,47.070595
655,22.769331
656,16.736946
657,15.573251
658,21.43439
659,9.125809
660,30.281963
661,8.261372
662,9.4923935
663,8.144863
664,2.285667
665,4.545623
666,10.306232
667,4.9646506
668,6.6106124
669,36.9602
670,17.876478
671,13.370563
672,23.835379
673,24.615232
674,11.095887
675,45.60114
676,26.241747
677,49.14184
678,49.392788
679,29.01121
680,43.160152
681,49.377827
682,36.865864
683,37.94611
684,13.759437
685,53.22675
686,84.90355
687,65.14711
688,12.930607
689,17.929728
690,19.083586
691,23.657454
692,12.963882
693,15.842119
694,17.85224
695,21.57347
696,14.538042
697,17.55208
698,9.180455
699,9.953604
700,27.643549
701,32.74843
702,13.941416
703,17.499731
704,15.954204
705,14.129525
706,48.210842
707,52.432842
708,53.129086
709,57.118435
710,55.22133
711,111.47925
712,36.165295
713,33.994827
714,21.773466
715,45.083305
716,15.322499
717,20.600893
718,39.36536
719,38.194145
720,70.31872
721,15.280912
722,37.213192
723,32.460743
724,32.343212
725,27.1959
726,13.62055
727,40.436413
728,27.861029
729,32.20816
730,19.658361
731,19.777304
732,22.450783
733,41.59605
734,20.047773
735,16.801691
736,16.269705
737,20.897749
738,9.265347
739,26.142893
740,7.7566094
741,10.350933
742,7.973289
743,1.9073638
744,4.337616
745,10.561056
746,5.193272
747,6.9517717
748,37.05962
749,17.238852
750,11.615539
751,20.494108
752,23.255285
753,10.225042
754,38.77184
755,27.449972
756,53.5815
757,53.66641
758,28.139215
759,43.704617
760,49.086796
761,37.98061
762,38.197956
763,12.442968
764,59.9988
765,87.80932
766,55.819855
767,13.712643
768,15.069823
769,20.483978
770,23.259718
771,14.887287
772,17.101505
773,19.69479
774,23.109884
775,12.758588
776,19.913757
777,9.19095
778,9.566477
779,28.666162
780,26.814522
781,13.127764
782,15.880549
783,17.239521
784,12.268126
785,47.884815
786,53.840405
787,50.8844
788,52.98395
789,59.23476
790,132.78526
791,41.436695
792,34.610992
793,25.970951
794,44.45906
795,15.850605
796,21.720255
797,47.52348
798,39.281208
799,78.926926
800,14.277966
801,39.36903
802,31.809229
803,33.459248
804,29.878325
805,11.794087
806,43.21951
807,24.395947
808,25.843746
809,19.581812
810,19.820108
811,26.646944
812,40.080456
813,20.816294
814,17.467585
815,15.681077
816,21.694788
817,10.40295
818,27.865664
819,7.9175816
820,9.328648
821,7.234843
822,2.5640645
823,5.546627
824,10.890719
825,5.116768
826,10.3693905
827,42.853176
828,17.755913
829,12.974458
830,23.350634
831,21.932775
832,10.954126
833,45.15655
834,25.135824
835,60.715675
836,55.098064
837,25.86233
838,39.88075
839,45.84672
840,39.2127
841,39.926212
842,12.681207
843,50.30816
844,92.36621
845,58.664047
846,11.462526
847,17.433962
848,19.62483
849,21.656565
850,13.767994
851,15.074282
852,19.35932
853,21.629436
854,13.037773
855,16.733725
856,9.743616
857,10.608762
858,25.262352
859,24.772652
860,15.053505
861,17.340715
862,16.934746
863,13.552171
864,45.21354
865,48.346153
866,57.205173
867,49.597836
868,56.227062
869,107.63893
870,40.481213
871,38.324524
872,25.409212
873,43.611336
874,16.913458
875,22.219994
876,37.435665
877,43.343414
878,79.129654
879,15.501186
880,34.867657
881,32.47754
882,29.824097
883,25.236921
884,12.582079
885,43.531967
886,26.71924
887,25.461725
888,20.408846
889,20.884409
890,23.203608
891,45.469635
892,20.397116
893,17.90936
894,15.518574
895,20.916307
896,10.1717825
897,27.643866
898,8.703949
899,10.5774975
900,8.055779
901,2.2238822
902,5.0187526
903,10.901054
904,5.6542
905,7.274036
906,40.77052
907,16.539091
908,12.544367
909,22.853128
910,19.884398
911,10.871211
912,41.99407
913,26.189192
914,49.079212
915,58.344784
916,27.29709
917,41.09965
918,47.224594
919,42.78027
920,42.520744
921,12.399073
922,50.778164
923,80.77424
924,55.741154
925,12.5514145
926,15.761551
927,20.106743
928,21.559515
929,14.625151
930,16.101828
931,21.285988
932,23.13444
933,13.497897
934,16.843401
935,10.500235
936,10.462996
937,29.245848
938,25.019781
939,12.794726
940,16.028587
941,17.083183
942,12.313226
943,46.426357
944,47.259663
945,56.1375
946,45.538483
947,54.595036
948,114.80386
949,33.808796
950,34.715206
951,22.606138
952,44.420284
953,18.304756
954,19.242031
955,33.460438
956,46.411182
957,76.41452
958,14.166166
959,35.627018
960,27.08962
961,31.015976
962,26.407288
963,12.733081
964,38.13734
965,26.575142
966,25.481928
967,20.704933
968,20.25992
969,21.686766
970,45.87826
971,21.935966
972,15.457237
973,14.536169
974,19.911343
975,9.914806
976,22.0866
977,6.193914
978,8.980122
979,7.6148143
980,2.2583203
981,5.1254296
982,10.8490925
983,5.696523
984,7.0989757
985,40.316364
986,16.838575
987,11.740403
988,22.809168
989,21.819601
990,11.5140915
991,39.53239
992,23.29442
993,43.146404
994,59.327568
995,26.151289
996,38.11229
997,47.654438
998,41.009426
999,43.96661
1000,11.582709
1001,63.15057
1002,86.66659
1003,59.84894
1004,13.045691
1005,16.951464
1006,20.349773
1007,23.302479
1008,12.784903
1009,16.894022
1010,17.199606
1011,20.64704
1012,13.327997
1013,16.260178
1014,10.592569
1015,10.2198
1016,27.829828
1017,27.004553
1018,14.370291
1019,15.797476
1020,15.458699
1021,12.758326
1022,47.130505
1023,50.318005
1024,54.23605
1025,52.692913
1026,49.749535
1027,116.596466
1028,34.935917
1029,33.64098
1030,21.093758
1031,41.234257
1032,16.206549
1033,18.256247
1034,40.554554
1035,41.29958
1036,81.97482
1037,14.211592
1038,38.581493
1039,27.83882
1040,30.802843
1041,26.595171
1042,14.496328
1043,37.20902
1044,23.06201
1045,23.197878
1046,18.321543
1047,19.279829
1048,24.678247
1049,43.508617
1050,22.233683
1051,17.213678
1052,15.18029
1053,19.832579
1054,10.078942
1055,24.032099
1056,6.546025
1057,9.457671
1058,7.7461543
1059,2.055008
1060,5.3824596
1061,12.254482
1062,5.4451203
1063,7.788584
1064,38.56472
1065,16.453842
1066,12.748901
1067,23.54194
1068,21.122717
1069,12.4772005
1070,41.31661
1071,25.788622
1072,47.823456
1073,58.596973
1074,29.953802
1075,41.05401
1076,47.97388
1077,39.75735
1078,42.80641
1079,12.810189
1080,53.3979
1081,84.221825
1082,54.235966
1083,12.57079
1084,16.804716
1085,19.34131
1086,23.31256
1087,13.427179
1088,17.073256
1089,17.752386
1090,21.35352
1091,13.75212
1092,16.72293
1093,10.334124
1094,9.703825
1095,25.650747
1096,27.838146
1097,13.514799
1098,15.8252535
1099,16.00333
1100,12.254276
1101,53.432617
1102,52.131283
1103,48.597225
1104,43.746128
1105,59.578785
1106,104.98356
1107,34.27739
1108,39.541576
1109,21.625841
1110,40.00765
1111,16.934683
1112,19.773115
1113,38.915775
1114,42.38151
1115,74.723175
1116,14.975675
1117,35.796654
1118,28.038671
1119,31.265516
1120,26.296322
1121,13.640518
1122,39.27772
1123,24.190107
1124,26.087397
1125,22.013494
1126,21.295725
1127,25.33335
1128,47.147106
1129,21.703074
1130,16.194532
1131,14.85462
1132,21.186192
1133,9.309955
1134,25.141928
1135,6.7687793
1136,9.0343485
1137,7.6450524
1138,2.132976
1139,5.1199503
1140,10.773324
1141,5.2293706
1142,7.3176274
1143,40.265373
1144,17.200645
1145,12.823114
1146,24.183517
1147,21.760836
1148,11.313597
1149,42.48342
1150,25.939219
1151,46.161972
1152,49.37681
1153,26.524559
1154,38.105427
1155,43.5693
1156,40.62025
1157,41.198936
1158,13.260151
1159,53.36631
1160,82.77752
1161,60.56809
1162,12.9396
1163,20.241606
1164,18.896011
1165,21.922508
1166,14.186623
1167,16.161686
1168,17.222374
1169,20.824049
1170,14.261727
1171,16.797834
1172,9.66662
1173,9.624416
1174,27.99729
1175,25.57917
1176,12.878998
1177,17.623283
1178,16.420202
1179,13.193895
1180,47.016193
1181,50.112125
1182,57.69584
1183,47.796806
1184,56.187336
1185,121.83316
1186,37.874096
1187,35.09999
1188,22.796663
1189,43.36522
1190,16.368433
1191,20.880205
1192,51.514137
1193,40.480877
1194,80.13467
1195,13.668841
1196,35.886265
1197,30.187311
1198,34.679234
1199,26.632488
1200,12.138909
1201,37.508175
1202,24.635803
1203,27.756256
1204,20.61265
1205,20.968489
1206,25.311228
1207,45.313877
1208,22.60215
1209,16.380089
1210,15.969987
1211,20.962606
1212,10.3415365
1213,26.537508
1214,9.330612
1215,9.430184
1216,7.6978664
1217,2.3197207
1218,4.892093
1219,11.280193
1220,4.5460114
1221,7.9135528
1222,37.311443
1223,15.979006
1224,12.469566
1225,23.024988
1226,21.31148
1227,11.123205
1228,35.49378
1229,24.347069
1230,43.715733
1231,56.280827
1232,23.586576
1233,43.868496
1234,48.148487
1235,39.85889
1236,40.918697
1237,13.019995
1238,59.3718
1239,78.98859
1240,57.61038
1241,12.592705
1242,15.960894
1243,18.748594
1244,21.832888
1245,13.2279625
1246,15.2013855
1247,18.311731
1248,20.962246
1249,13.492844
1250,18.207499
1251,10.136018
1252,9.641754
1253,28.546547
1254,26.601753
1255,13.887203
1256,15.229056
1257,15.579946
1258,13.173021
1259,47.176804
1260,51.234444
1261,49.48189
1262,46.24883
1263,60.76848
1264,106.1804
1265,35.883236
1266,40.95991
1267,24.566292
1268,44.50063
1269,16.702024
1270,21.20409
1271,37.881847
1272,41.020443
1273,69.36284
1274,11.4343605
1275,37.889454
1276,27.633598
1277,32.60081
1278,28.862925
1279,12.357412
1280,36.600117
1281,28.124102
1282,27.32657
1283,21.453215
1284,21.061457
1285,27.393078
1286,46.65442
1287,22.361399
1288,16.285263
1289,14.741444
1290,21.544374
1291,10.038454
1292,26.058203
1293,7.556229
1294,9.231903
1295,7.030194
1296,2.408205
1297,5.074137
1298,11.314396
1299,5.2457047
1300,7.6948996
1301,38.346634
1302,15.022699
1303,10.544404
1304,22.975576
1305,20.559105
1306,10.486008
1307,38.21609
1308,26.675577
1309,47.981754
1310,63.708908
1311,28.86809
1312,38.038677
1313,49.63679
1314,43.130802
1315,43.121037
1316,12.161425
1317,53.791523
1318,89.974625
1319,64.957245
1320,12.730545
1321,16.799826
1322,21.46137
1323,24.795605
1324,13.484425
1325,17.817453
1326,19.076145
1327,22.511366
1328,12.700174
1329,16.48925
1330,9.868742
1331,10.315966
1332,26.471514
1333,25.935026
1334,13.967979
1335,16.143017
1336,16.351686
1337,13.157255
1338,46.40668
1339,50.00805
1340,50.08669
1341,54.03409
1342,54.706562
1343,129.65497
1344,36.7412
1345,37.78333
1346,20.413523
1347,41.402752
1348,16.866999
1349,20.425026
1350,40.74556
1351,44.28407
1352,83.868225
1353,14.91815
1354,37.97936
1355,31.344074
1356,33.075367
1357,25.794071
1358,13.115761
1359,39.09742
1360,27.212244
1361,24.34401
1362,20.234278
1363,20.852034
1364,22.838167
1365,46.58104
1366,23.14347
1367,15.980116
1368,14.276666
1369,20.524826
1370,10.522568
1371,25.54893
1372,8.219992
1373,9.559418
1374,7.4986243
1375,2.2652721
1376,5.4141293
1377,11.572013
1378,6.005862
1379,8.434992
1380,43.43153
1381,18.08911
1382,13.045109
1383,24.682638
1384,22.565079
1385,12.447609
1386,42.959415
1387,24.514502
1388,47.46246
1389,52.436756
1390,25.275127
1391,40.0643
1392,46.617626
1393,42.512966
1394,44.251953
1395,12.320362
1396,52.930054
1397,81.932495
1398,58.431942
1399,13.680561
1400,15.715379
1401,18.419514
1402,22.98197
1403,14.008074
1404,17.532999
1405,20.801947
1406,22.695036
1407,13.623016
1408,17.48973
1409,10.060171
1410,11.096346
1411,26.990147
1412,27.438923
1413,13.832215
1414,15.296168
1415,16.396597
1416,13.15956
1417,47.311413
1418,51.539043
1419,56.272087
1420,49.476006
1421,62.14724
1422,112.99635
1423,34.71791
1424,32.335766
1425,22.252275
1426,41.29159
1427,16.987303
1428,20.08019
1429,42.052505
1430,38.301342
1431,73.67413
1432,13.32676
1433,37.146347
1434,32.994045
1435,29.749165
1436,27.280369
1437,13.521454
1438,40.2556
1439,25.417892
1440,26.87219
1441,20.300299
1442,20.406675
1443,26.436321
1444,40.8818
1445,20.758875
1446,17.146338
1447,15.563622
1448,23.196318
1449,9.752305
1450,28.030487
1451,7.2696185
1452,10.060429
1453,8.554318
1454,2.1032553
1455,5.015311
1456,10.592273
1457,5.109454
1458,9.405478
1459,42.160263
1460,19.45242
1461,13.734451
1462,22.39541
1463,22.228947
1464,12.897145
1465,45.016964
1466,27.636889
1467,47.13667
1468,59.411057
1469,25.836662
1470,36.549976
1471,50.682266
1472,38.42525
1473,39.32992
1474,11.531229
1475,48.204384
1476,82.905014
1477,65.08764
1478,11.308609
1479,17.868681
1480,19.637451
1481,23.401731
1482,13.652183
1483,16.25813
1484,20.343023
1485,23.388174
1486,11.910353
1487,15.949747
1488,9.896292
1489,11.429558
1490,25.988882
1491,28.357796
1492,13.595449
1493,16.343908
1494,16.73069
1495,13.335546
1496,48.73241
1497,47.05195
1498,65.50592
1499,50.939716
1500,60.101105
1501,114.35199
1502,37.841335
1503,34.04537
1504,21.603807
1505,43.413967
1506,15.168091
1507,18.706675
1508,39.27843
1509,36.2972
1510,68.68771
1511,14.0028515
1512,36.08161
1513,30.813759
1514,31.561598
1515,28.078848
1516,13.034671
1517,42.840828
1518,27.483309
1519,28.618502
1520,22.279207
1521,21.575191
1522,26.312357
1523,44.749367
1524,22.99734
1525,17.883316
1526,15.538423
1527,21.541378
1528,9.366474
1529,25.202192
1530,7.497605
1531,8.880957
1532,7.2655683
1533,1.6738967
1534,4.8246374
1535,11.24268
1536,5.446891
1537,9.67234
1538,36.455753
1539,17.400936
1540,12.688107
1541,23.163206
1542,22.086096
1543,12.566246
1544,39.153873
1545,24.695145
1546,48.181057
1547,54.401253
1548,24.361086
1549,42.19627
1550,48.046337
1551,40.02937
1552,43.455593
1553,12.82947
1554,51.75909
1555,83.240845
1556,51.042454
1557,13.1963005
1558,16.983047
1559,19.171133
1560,21.49441
1561,13.044756
1562,17.894365
1563,17.597393
1564,22.40196
1565,12.677038
1566,16.416842
1567,9.78731
1568,10.431023
1569,27.33293
1570,25.570837
1571,13.736712
1572,16.788334
1573,15.809422
1574,13.254593
1575,49.44675
1576,48.43274
1577,55.70932
1578,48.81431
1579,57.524082
1580,109.80638
1581,36.651615
1582,37.77187
1583,22.908976
1584,39.4648
1585,15.375634
1586,19.379206
1587,38.842945
1588,40.938557
1589,71.159325
1590,14.740499
1591,36.455227
1592,27.943624
1593,31.218103
1594,27.337502
1595,12.797653
1596,42.22218
1597,28.030474
1598,27.172688
1599,20.478277
1600,20.54426
1601,24.524443
1602,42.40167
1603,21.672882
1604,14.824772
1605,14.451741
1606,23.26515
1607,9.576187
1608,28.649183
1609,8.94296
1610,9.903534
1611,8.253373
1612,1.9645532
1613,4.427635
1614,9.676818
1615,4.7306542
1616,8.257963
1617,36.987446
1618,15.528042
1619,13.327251
1620,21.292704
1621,22.163515
1622,11.503803
1623,36.855247
1624,23.574823
1625,49.53349
1626,53.112827
1627,25.969292
1628,38.02399
1629,45.909107
1630,38.52903
1631,36.781284
1632,13.504829
1633,54.07239
1634,76.61392
1635,60.247272
1636,12.988388
1637,17.390644
1638,19.904764
1639,23.044825
1640,13.995331
1641,20.163038
1642,18.847898
1643,22.784212
1644,14.21325
1645,16.93385
1646,9.149252
1647,9.603273
1648,25.317377
1649,25.856775
1650,13.566284
1651,15.258106
1652,16.719213
1653,13.498715
1654,48.957775
1655,46.779385
1656,54.632828
1657,49.187565
1658,55.694347
1659,113.77211
1660,41.944897
1661,36.09978
1662,21.790066
1663,42.106976
1664,16.823458
1665,20.328726
1666,41.496838
1667,38.040565
1668,74.02034
1669,14.329302
1670,42.463696
1671,29.838385
1672,30.722673
1673,28.634418
1674,13.555266
1675,43.66253
1676,27.659536
1677,28.976435
1678,22.404032
1679,21.768044
1680,22.079447
1681,44.275883
1682,28.228516
1683,15.654659
1684,13.189564
1685,22.168943
1686,9.496683
1687,28.828165
1688,10.17787
1689,9.019628
1690,7.064695
1691,2.41145
1692,5.2743096
1693,11.519576
1694,5.0894046
1695,6.561229
1696,35.28152
1697,16.39941
1698,14.390167
1699,23.755938
1700,21.803776
1701,12.224672
1702,38.30827
1703,23.766718
1704,49.33071
1705,52.43416
1706,26.346828
1707,39.961998
1708,40.88769
1709,35.043484
1710,35.58308
1711,12.824339
1712,53.359165
1713,79.893265
1714,64.48482
1715,13.852791
1716,17.455078
1717,18.834032
1718,21.454351
1719,12.880566
1720,17.474493
1721,20.613638
1722,24.089457
1723,13.210415
1724,16.400236
1725,9.82341
1726,9.803385
1727,26.072834
1728,29.103651
1729,14.178229
1730,16.235804
1731,15.532869
1732,12.869694
1733,51.769318
1734,51.32809
1735,54.42264
1736,48.621853
1737,59.72827
1738,115.434654
1739,41.0069
1740,36.81792
1741,23.93821
1742,42.9987
1743,17.909624
1744,21.572222
1745,42.940487
1746,44.3078
1747,74.036575
1748,14.285
1749,35.327465
1750,27.82337
1751,26.267302
1752,25.490717
1753,12.399692
1754,41.891342
1755,29.140835
1756,27.785583
1757,22.25157
1758,21.924898
1759,24.541998
1760,44.87826
1761,21.084345
1762,15.578058
1763,14.558662
1764,21.65314
1765,9.83985
1766,26.88501
1767,7.1427097
1768,9.650988
1769,7.5706515
1770,2.4250917
1771,5.10096
1772,10.4067745
1773,5.270216
1774,9.131073
1775,39.63545
1776,18.815378
1777,13.780231
1778,26.984114
1779,21.125605
1780,12.239224
1781,39.503155
1782,23.31257
1783,56.445133
1784,54.743866
1785,23.849321
1786,40.76717
1787,54.723415
1788,41.46955
1789,44.105556
1790,12.670258
1791,51.309372
1792,83.842224
1793,68.922806
1794,13.06547
1795,17.101522
1796,20.237082
1797,25.54267
1798,12.917338
1799,17.391033
1800,20.064001
1801,23.87898
1802,11.936813
1803,15.785354
1804,9.077612
1805,10.844136
1806,26.752453
1807,27.492743
1808,13.749891
1809,15.955141
1810,16.097113
1811,13.831134
1812,48.861298
1813,48.273746
1814,61.316303
1815,48.05068
1816,58.212803
1817,133.34204
1818,41.73237
1819,36.325794
1820,23.466091
1821,45.555332
1822,16.324053
1823,21.523756
1824,40.74026
1825,40.591244
1826,71.34761
1827,15.409867
1828,30.611567
1829,27.155876
1830,34.37241
1831,26.374546
1832,13.665811
1833,45.468838
1834,28.15335
1835,27.908163
1836,20.917131
1837,21.291355
1838,24.633
1839,42.7762
1840,21.842028
1841,15.865645
1842,14.952227
1843,21.132315
1844,10.247451
1845,25.205835
1846,7.398742
1847,9.694265
1848,7.6521506
1849,2.3462677
1850,5.0696425
1851,10.443212
1852,5.5880446
1853,7.3154407
1854,34.576397
1855,17.83
1856,11.579166
1857,23.691437
1858,21.194036
1859,11.961018
1860,37.794132
